CustomerID,Recency,Frequency,Monetary,Cluster,Segment,PriorityScore,PriorityTier,Persona,Objective,PrimaryOffer,Tactics,Channels,Cadence
14459.0,155,2,5375.741,2,Loyal Customers,0.2637078203076713,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13868.0,7,2,3192.54,0,Potential Loyalists,0.2636793678735736,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14421.0,57,6,2469.37,2,Loyal Customers,0.26350084816693603,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
18096.0,12,6,1805.28,0,Potential Loyalists,0.26348706995145504,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14829.0,29,7,1692.84,0,Potential Loyalists,0.26347954793936423,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17666.0,4,5,2047.8,0,Potential Loyalists,0.2634470111030711,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17321.0,8,6,1741.18,0,Potential Loyalists,0.26339264036829924,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16584.0,80,5,3163.67,2,Loyal Customers,0.263365412240977,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
16041.0,31,3,3166.4,0,Potential Loyalists,0.26336140112729467,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14644.0,68,7,2247.72,2,Loyal Customers,0.2631115814380237,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13259.0,62,9,1433.38,2,Loyal Customers,0.26309977386645034,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
17997.0,74,8,1970.6699999999998,2,Loyal Customers,0.2630588321680014,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13309.0,7,6,1706.3700000000001,0,Potential Loyalists,0.26302368190619174,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17414.0,44,6,2249.52,2,Loyal Customers,0.26298207174276994,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
16929.0,4,7,1295.39,0,Potential Loyalists,0.26294773353362455,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14188.0,31,6,2054.36,2,Loyal Customers,0.26291720630222937,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13417.0,5,6,1669.49,0,Potential Loyalists,0.26288767043373457,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17109.0,29,8,1295.46,0,Potential Loyalists,0.2628406193580322,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16229.0,87,6,2867.86,2,Loyal Customers,0.26269676880475856,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13939.0,23,7,1560.96,0,Potential Loyalists,0.2626810287389952,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16755.0,114,7,2900.58,2,Loyal Customers,0.2626479000643316,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
18161.0,15,6,1803.1000000000001,0,Potential Loyalists,0.2626339838163392,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17554.0,1,5,1952.45,0,Potential Loyalists,0.2625070661230395,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14618.0,9,7,1342.32,0,Potential Loyalists,0.262455500156091,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14038.0,78,5,3069.88,2,Loyal Customers,0.2621831442242457,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14577.0,13,7,1374.25,0,Potential Loyalists,0.2619585033988972,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14544.0,24,3,2982.43,0,Potential Loyalists,0.26187624092949824,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
13652.0,46,5,2570.85,2,Loyal Customers,0.2616808608293326,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13232.0,13,7,1357.6,0,Potential Loyalists,0.2616524030393442,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
15038.0,59,9,1309.86,2,Loyal Customers,0.26164194016998576,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
15551.0,37,7,1710.08,2,Loyal Customers,0.26162847341822815,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14396.0,65,7,2121.93,2,Loyal Customers,0.26161201513998644,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14554.0,10,4,2381.04,0,Potential Loyalists,0.2612807476247372,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
13138.0,22,7,1467.24,0,Potential Loyalists,0.2612290449206554,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16744.0,11,7,1304.76,0,Potential Loyalists,0.26122297644745957,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
13456.0,18,6,1766.72,0,Potential Loyalists,0.26115215099673605,Critical,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
13591.0,65,7,2093.94,2,Loyal Customers,0.2610974356166298,Critical,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
16511.0,22,6,1819.02,0,Potential Loyalists,0.2610296445893377,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14125.0,11,3,2740.43,0,Potential Loyalists,0.2609502499128938,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17974.0,25,6,1858.06,0,Potential Loyalists,0.26093436366868283,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14548.0,151,9,2627.49,2,Loyal Customers,0.2609335356978134,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13064.0,13,6,1680.74,0,Potential Loyalists,0.26092647332078334,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16790.0,4,6,1545.6200000000001,0,Potential Loyalists,0.2608813967751231,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14555.0,57,6,2315.63,2,Loyal Customers,0.26067442959169995,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14419.0,11,7,1260.91,0,Potential Loyalists,0.26041682024527335,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16134.0,22,5,2145.34,0,Potential Loyalists,0.26036217728179056,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16101.0,71,4,3229.16,2,Loyal Customers,0.2603417647121294,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14842.0,44,4,2824.69,2,Loyal Customers,0.2602228971964702,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13425.0,108,5,3403.63,2,Loyal Customers,0.26018885841897743,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14167.0,39,8,1296.49,2,Loyal Customers,0.26014952819591974,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
17114.0,6,8,808.62,0,Potential Loyalists,0.26012341748176115,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
13330.0,93,6,2806.18,2,Loyal Customers,0.25993680238380135,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14447.0,19,6,1711.73,0,Potential Loyalists,0.2598701898019149,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17320.0,100,6,2895.77,2,Loyal Customers,0.2596868423452846,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14487.0,27,7,1453.61,0,Potential Loyalists,0.25962345191702396,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
13617.0,40,8,1278.75,2,Loyal Customers,0.25955238612382237,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
17159.0,22,5,2099.59,0,Potential Loyalists,0.25952109070824403,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14295.0,40,5,2362.91,2,Loyal Customers,0.25948402371018864,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
16555.0,35,6,1915.68,2,Loyal Customers,0.259283646040931,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13485.0,233,11,3019.2200000000003,2,Loyal Customers,0.2592463701631409,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13727.0,29,8,1080.05,0,Potential Loyalists,0.25888043446606135,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14817.0,200,7,3959.86,2,Loyal Customers,0.25881590056760584,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
16379.0,4,4,2157.4,0,Potential Loyalists,0.2587952753317204,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14224.0,110,9,1897.9,2,Loyal Customers,0.25863156805058907,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
15452.0,30,6,1799.1100000000001,0,Potential Loyalists,0.2584955893860758,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14662.0,29,7,1416.33,0,Potential Loyalists,0.25839607584206664,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
13549.0,26,8,1005.8,0,Potential Loyalists,0.25832840045218997,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
15101.0,9,6,1477.94,0,Potential Loyalists,0.25828212662831807,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14756.0,15,3,2653.76,0,Potential Loyalists,0.25827286260657156,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
13249.0,92,9,1608.93,2,Loyal Customers,0.2581970750352789,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
17812.0,13,7,1165.8899999999999,0,Potential Loyalists,0.2581279285690794,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17631.0,2,7,998.49,0,Potential Loyalists,0.2580314088184661,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16774.0,68,8,1594.45,2,Loyal Customers,0.2577682672106844,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
16493.0,80,7,2132.09,2,Loyal Customers,0.25773376005432824,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
17883.0,3,7,995.85,0,Potential Loyalists,0.25771187127665396,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
16049.0,40,6,1899.68,2,Loyal Customers,0.25763448199512895,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
16934.0,55,6,2110.9900000000002,2,Loyal Customers,0.2574542501721788,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13808.0,6,5,1747.66,0,Potential Loyalists,0.25738711007243176,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14691.0,31,5,2114.33,0,Potential Loyalists,0.2573530524621329,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17041.0,27,6,1686.28,0,Potential Loyalists,0.2572342849895285,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
15865.0,41,5,2248.92,2,Loyal Customers,0.2571173825625971,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
17562.0,14,7,1122.38,0,Potential Loyalists,0.257057020354899,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14078.0,102,9,1692.6299999999999,2,Loyal Customers,0.2570258227154636,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
16281.0,72,3,3424.02,2,Loyal Customers,0.2569864806845348,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14631.0,51,6,2025.69,2,Loyal Customers,0.2569700711822648,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13635.0,68,4,2999.16,2,Loyal Customers,0.2569263594670038,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
15985.0,123,7,2715.28,2,Loyal Customers,0.25680224524614936,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
13155.0,33,6,1750.18,0,Potential Loyalists,0.2567830322714342,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
12912.0,3,5,1662.3,0,Potential Loyalists,0.25663082530813197,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14152.0,75,7,1997.3400000000001,2,Loyal Customers,0.2566114748987719,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
17027.0,79,9,1327.1100000000001,2,Loyal Customers,0.2565390169725843,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14805.0,15,7,1104.64,0,Potential Loyalists,0.2564598782828016,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
14967.0,50,6,1982.6100000000001,2,Loyal Customers,0.2564490736827097,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
15272.0,57,6,2085.48,2,Loyal Customers,0.25644325855559624,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
14332.0,23,5,1943.51,0,Potential Loyalists,0.2563806499129896,High,"Recent buyers, growth potential",Activate repeat purchase,Second-purchase incentive,Welcome-back series (2nd purchase incentive); Product education + social proof; Time-limited coupon (short window); Personalized recommendations,"Email, App Push, WhatsApp",2–3 touches in 14 days
17190.0,59,7,1743.04,2,Loyal Customers,0.25627236381870505,High,"Consistent buyers, stable value",Increase basket size + upsell,Bundling + points multiplier,Personalized bundle based on past categories; Points multiplier campaign; Free shipping threshold strategy; Win-more: subscription/reorder reminder,"Email, App Push, In-app banner",Bi-weekly
